"","stdrYm","cntrbtrSeccd","cntrCo","cntrbtrCo"
"1062","201601","02","2","1"
"1063","201601","02","15","1"
"1064","201601","02","4","1"
"1065","201601","02","2","1"
"1066","201601","02","4","1"
"1067","201601","02","10","1"
"1068","201601","02","12","1"
"1069","201601","02","2","1"
"1070","201601","02","3","1"
"1071","201601","02","4","1"
"1072","201601","01","16","1"
"1073","201601","03","20","1"
"1074","201601","01","9","1"
"1075","201601","01","19","1"
"1076","201601","01","4","1"
"1077","201601","01","3","1"
"1078","201601","01","15","1"
"1079","201601","01","20","1"
"1080","201601","01","15","1"
"1081","201601","01","1","1"
"1082","201601","01","11","1"
"1083","201601","01","20","1"
"1084","201601","01","10","1"
"1085","201601","01","23","1"
"1086","201601","01","25","1"
"1087","201601","01","20","1"
"1088","201601","01","1","1"
"1089","201601","01","2","1"
"1090","201601","01","3","1"
"1091","201601","01","3","1"
"1092","201601","01","8","1"
"1093","201601","01","2","1"
"1094","201601","01","2","1"
"1095","201601","03","17","1"
"1096","201601","03","5","2"
"1097","201601","02","2","1"
"1098","201601","02","1","1"
"1099","201601","02","34","1"
"1100","201601","02","39","1"
"1101","201601","02","25","1"
"1102","201601","01","26","1"
"1103","201601","01","2","1"
"1104","201601","01","1","1"
"1105","201601","01","2","1"
"1106","201601","03","1","1"
"1107","201601","02","2","1"
"1108","201601","01","1","1"
"1109","201601","01","1","1"
"1110","201601","01","1","1"
"1111","201601","01","1","1"
"1112","201601","01","2","1"
"1113","201601","01","18","1"
"1114","201601","03","18","1"
"1115","201601","03","14","2"
"1116","201601","02","17","1"
"1117","201601","02","29","1"
"1118","201601","01","13","1"
"1119","201601","01","6","1"
"1120","201601","01","1","1"
"1121","201601","01","16","1"
"1122","201601","01","19","1"
"1123","201601","01","17","1"
"1124","201601","01","17","1"
"1125","201601","01","8","1"
"1126","201601","01","16","1"
"1127","201601","01","19","1"
"1128","201601","01","5","1"
"1129","201601","01","26","1"
"1130","201601","01","20","1"
"1131","201601","01","32","1"
"1132","201601","01","10","1"
"1133","201601","03","3","1"
"1134","201601","02","10","1"
"1135","201601","02","4","1"
"1136","201601","02","4","1"
"1137","201601","02","13","1"
"1138","201601","01","4","1"
"1139","201601","01","2","1"
"1140","201601","01","19","1"
"1141","201601","01","17","1"
"1142","201601","01","1","1"
"1143","201601","01","3","1"
"1144","201601","01","10","1"
"1145","201601","01","2","1"
"1146","201601","01","12","1"
"1147","201601","01","19","1"
"1148","201601","01","4","1"
"1149","201601","01","20","1"
"1150","201601","01","6","1"
"1151","201601","01","4","1"
"1152","201601","02","34","1"
"1153","201601","02","26","1"
"1154","201601","02","4","1"
"1155","201601","02","1","1"
"1156","201601","02","17","1"
"1157","201601","02","24","1"
"1158","201601","01","4","1"
"1159","201601","01","22","1"
"1160","201601","01","17","1"
"1161","201601","01","4","1"
"1162","201601","01","6","1"
"1163","201601","01","5","1"
"1164","201601","03","5","2"
"1165","201601","02","1","1"
"1166","201601","02","1","1"
"1167","201601","02","1","1"
"1168","201601","02","4","1"
"1169","201601","02","15","1"
"1170","201601","01","1","1"
"1171","201601","01","1","1"
"1172","201601","01","1","1"
"1173","201601","01","14","1"
"1174","201601","01","45","1"
"1175","201601","03","7","1"
"1176","201601","02","4","1"
"1177","201601","02","44","1"
"1178","201601","02","8","1"
"1179","201601","02","20","1"
"1180","201601","02","2","1"
"1181","201601","01","4","1"
"1182","201601","01","21","1"
"1183","201601","01","1","1"
"1184","201601","01","41","1"
"1185","201601","01","4","1"
"1186","201601","01","29","1"
"1187","201601","01","26","1"
"1188","201601","01","1","1"
"1189","201601","02","3","1"
"1190","201601","02","2","1"
"1191","201601","02","2","1"
"1192","201601","01","1","1"
"1193","201601","01","1","1"
"1194","201601","01","2","1"
"1195","201601","01","1","1"
"1196","201601","01","3","1"
"1197","201601","01","1","1"
"1198","201601","01","19","1"
"1199","201601","01","1","1"
"1200","201601","01","4","1"
"1201","201601","01","15","1"
"1202","201601","01","1","1"
"1203","201601","01","1","1"
"1204","201601","01","1","1"
"1205","201601","01","14","1"
"1206","201601","01","13","1"
"1207","201601","01","6","1"
"1208","201601","01","1","1"
"1209","201601","01","1","1"
"1210","201601","01","9","1"
"1211","201601","01","1","1"
"1212","201601","01","1","1"
"1213","201601","02","4","1"
"1214","201601","01","8","1"
"1215","201601","01","19","1"
"1216","201601","01","12","1"
"1217","201601","01","11","1"
"1218","201601","01","18","1"
"1219","201601","01","18","1"
"1220","201601","01","17","1"
"1221","201601","01","1","1"
"1222","201601","01","1","1"
"1223","201601","01","28","1"
"1224","201601","01","15","1"
"1225","201601","01","6","1"
"1226","201601","01","11","1"
"1227","201601","03","4","1"
"1228","201601","03","4","1"
"1229","201601","03","20","1"
"1230","201601","02","5","1"
"1231","201601","02","7","1"
"1232","201601","02","4","1"
"1233","201601","02","3","1"
"1234","201601","02","15","1"
"1235","201601","02","15","1"
"1236","201601","02","5","1"
"1237","201601","02","18","1"
"1238","201601","02","20","1"
"1239","201601","02","3","1"
"1240","201601","02","6","1"
"1241","201601","02","10","1"
"1242","201601","02","4","1"
"1243","201601","02","8","1"
"1244","201601","02","8","1"
"1245","201601","02","1","1"
"1246","201601","02","12","1"
"1247","201601","02","6","1"
"1248","201601","01","19","1"
"1249","201601","01","16","1"
"1250","201601","01","3","1"
"1251","201601","01","1","1"
"1252","201601","01","8","1"
"1253","201601","01","13","1"
"1254","201601","02","8","1"
"1255","201601","02","2","1"
"1256","201601","02","18","1"
"1257","201601","01","36","1"
"1258","201601","01","25","1"
"1259","201601","01","8","1"
"1260","201601","01","8","1"
"1261","201601","02","2","1"
"1262","201601","01","2","1"
"1263","201601","01","13","1"
"1264","201601","01","1","1"
"1265","201601","01","1","1"
"1266","201601","01","25","2"
"1267","201601","02","4","1"
"1268","201601","02","1","1"
"1269","201601","01","15","1"
"1270","201601","01","48","1"
"1271","201601","02","13","1"
"1272","201601","02","21","1"
"1273","201601","02","1","1"
"1274","201601","01","15","1"
"1275","201601","01","15","1"
"1276","201601","01","16","1"
"1277","201601","01","40","1"
"1278","201601","01","3","1"
"1279","201601","01","10","1"
"1280","201601","01","7","1"
"1281","201601","01","19","1"
"1282","201601","01","1","1"
"1283","201601","01","1","1"
"1284","201601","01","10","1"
"1285","201601","01","8","1"
"1286","201601","01","1","1"
"1287","201601","01","5","1"
"1288","201601","01","4","1"
"1289","201601","01","14","1"
"1290","201601","02","1","1"
"1291","201601","02","2","1"
"1292","201601","02","5","1"
"1293","201601","02","2","1"
"1294","201601","01","3","1"
"1295","201601","01","1","1"
"1296","201601","01","10","1"
"1297","201601","01","7","1"
"1298","201601","01","12","1"
"1299","201601","01","11","1"
"1300","201601","01","15","1"
"1301","201601","01","1","1"
"1302","201601","01","12","1"
"1303","201601","01","15","1"
"1304","201601","01","5","1"
"1305","201601","01","10","1"
"1306","201601","01","1","1"
"1307","201601","03","4","1"
"1308","201601","02","2","1"
"1309","201601","01","7","1"
"1310","201601","01","3","1"
"1311","201601","01","10","1"
"1312","201601","01","11","1"
"1313","201601","01","14","1"
"1314","201601","01","7","1"
"1315","201601","01","17","1"
"1316","201601","01","17","1"
"1317","201601","01","14","1"
"1318","201601","01","8","1"
"1319","201601","01","8","1"
"1320","201601","01","19","1"
"1321","201601","01","10","1"
"1322","201601","01","15","1"
"1323","201601","01","8","1"
"1324","201601","01","20","1"
"1325","201601","01","8","1"
"1326","201601","01","1","1"
"1327","201601","03","1","1"
"1328","201601","03","2","1"
"1329","201601","02","1","1"
"1330","201601","02","1","1"
"1331","201601","02","1","1"
"1332","201601","02","1","1"
"1333","201601","02","1","1"
"1334","201601","02","1","1"
"1335","201601","02","2","1"
"1336","201601","02","1","1"
"1337","201601","02","1","1"
"1338","201601","02","1","1"
"1339","201601","02","1","1"
"1340","201601","02","2","2"
"1341","201601","02","1","1"
"1342","201601","02","1","1"
"1343","201601","02","1","1"
"1344","201601","02","1","1"
"1345","201601","02","1","1"
"1346","201601","02","1","1"
"1347","201601","02","1","1"
"1348","201601","02","1","1"
"1349","201601","02","1","1"
"1350","201601","02","8","1"
"1351","201601","02","7","1"
"1352","201601","01","1","1"
"1353","201601","01","1","1"
"1354","201601","01","1","1"
"1355","201601","01","1","1"
"1356","201601","01","1","1"
"1357","201601","01","1","1"
"1358","201601","01","1","1"
"1359","201601","01","1","1"
"1360","201601","01","1","1"
"1361","201601","01","2","1"
"1362","201601","01","2","1"
"1363","201601","01","2","1"
"1364","201601","01","1","1"
"1365","201601","01","4","1"
"1366","201601","03","23","1"
"1367","201601","01","1","1"
"1368","201601","01","1","1"
"1369","201601","01","1","1"
"1370","201601","01","7","1"
"1371","201601","01","17","1"
"1372","201601","01","2","1"
"1373","201601","01","15","1"
"1374","201601","01","15","1"
"1375","201601","01","2","1"
"1376","201601","01","16","1"
"1377","201601","01","19","1"
"1378","201601","01","15","1"
"1379","201601","01","7","1"
"1380","201601","01","16","1"
"1381","201601","01","19","1"
"1382","201601","01","14","1"
"1383","201601","01","14","1"
"1384","201601","01","15","1"
"1385","201601","01","5","1"
"1386","201601","01","18","1"
"1387","201601","01","19","1"
"1388","201601","01","20","1"
"1389","201601","01","18","1"
"1390","201601","01","7","1"
"1391","201601","01","3","1"
"1392","201601","01","13","1"
"1393","201601","01","15","1"
"1394","201601","01","18","1"
"1395","201601","01","10","1"
"1396","201601","01","20","1"
"1397","201601","01","8","1"
"1398","201601","01","16","1"
"1399","201601","01","1","1"
"1400","201601","01","3","1"
"1401","201601","01","19","1"
"1402","201601","01","3","1"
"1403","201601","01","11","1"
"1404","201601","01","4","1"
"1405","201601","01","1","1"
"1406","201601","01","2","1"
"1407","201601","01","1","1"
"1408","201601","01","12","1"
"1409","201601","01","9","1"
"1410","201601","01","17","1"
"1411","201601","01","7","1"
"1412","201601","01","9","1"
"1413","201601","01","8","1"
"1414","201601","01","16","1"
"1415","201601","01","1","1"
"1416","201601","01","21","1"
"1417","201601","01","10","1"
"1418","201601","01","21","1"
"1419","201601","03","1","1"
"1420","201601","02","29","1"
"1421","201601","01","20","1"
"1422","201601","01","1","1"
"1423","201601","01","4","1"
"1424","201601","01","17","1"
"1425","201601","01","1","1"
"1426","201601","01","2","1"
"1427","201601","01","4","1"
"1428","201601","01","2","1"
"1429","201601","01","7","1"
"1430","201601","01","2","1"
"1431","201601","01","4","1"
"1432","201601","01","1","1"
"1433","201601","01","2","1"
"1434","201601","01","13","1"
"1435","201601","01","3","1"
"1436","201601","01","1","1"
"1437","201601","01","19","1"
"1438","201601","01","6","1"
"1439","201601","03","10","2"
"1440","201601","01","11","1"
"1441","201601","01","8","1"
"1442","201601","01","1","1"
"1443","201601","01","12","1"
"1444","201601","01","10","1"
"1445","201601","01","13","1"
"1446","201601","01","11","1"
"1447","201601","01","2","1"
"1448","201601","01","4","1"
"1449","201601","01","10","1"
"1450","201601","01","3","1"
"1451","201601","01","8","1"
"1452","201601","01","6","1"
"1453","201601","01","11","1"
"1454","201601","01","3","1"
"1455","201601","01","5","1"
"1456","201601","01","10","1"
"1457","201601","01","9","1"
"1458","201601","01","2","1"
"1459","201601","01","5","1"
"1460","201601","01","74","1"
"1461","201601","03","1","1"
"1462","201601","03","7","2"
"1463","201601","02","2","1"
"1464","201601","02","2","1"
"1465","201601","02","2","1"
"1466","201601","02","2","1"
"1467","201601","02","1","1"
"1468","201601","02","20","1"
"1469","201601","02","4","1"
"1470","201601","02","19","1"
"1471","201601","02","46","1"
"1472","201601","02","6","1"
"1473","201601","02","12","1"
"1474","201601","02","12","1"
"1475","201601","02","12","1"
"1476","201601","02","11","1"
"1477","201601","02","14","1"
"1478","201601","02","18","1"
"1479","201601","02","15","1"
"1480","201601","02","17","1"
"1481","201601","02","15","1"
"1482","201601","02","20","1"
"1483","201601","02","18","1"
"1484","201601","02","2","1"
"1485","201601","02","6","1"
"1486","201601","02","20","1"
"1487","201601","02","16","1"
"1488","201601","02","16","1"
"1489","201601","02","20","1"
"1490","201601","02","11","1"
"1491","201601","02","7","1"
"1492","201601","02","4","1"
"1493","201601","02","15","1"
"1494","201601","02","1","1"
"1495","201601","02","21","1"
"1496","201601","02","3","1"
"1497","201601","02","8","1"
"1498","201601","02","6","1"
"1499","201601","02","12","1"
"1500","201601","02","9","1"
"1501","201601","02","1","1"
"1502","201601","01","2","1"
"1503","201601","01","3","1"
"1504","201601","01","1","1"
"1505","201601","01","18","1"
"1506","201601","01","11","1"
"1507","201601","03","1","1"
"1508","201601","03","19","2"
"1509","201601","02","2","1"
"1510","201601","02","4","1"
"1511","201601","02","4","1"
"1512","201601","01","4","1"
"1513","201601","01","1","1"
"1514","201601","01","1","1"
"1515","201601","01","19","1"
"1516","201601","01","25","1"
"1517","201601","01","15","1"
"1518","201601","01","3","1"
"1519","201601","01","3","1"
"1520","201601","01","11","1"
"1521","201601","01","1","1"
"1522","201601","01","17","1"
"1523","201601","01","4","1"
"1524","201601","01","11","1"
"1525","201601","01","3","1"
"1526","201601","01","6","1"
"1527","201601","01","29","1"
"1528","201601","01","13","1"
"1529","201601","01","22","1"
"1530","201601","01","27","1"
"1531","201601","01","17","1"
"1532","201601","01","20","1"
"1533","201601","01","3","1"
"1534","201601","01","11","1"
"1535","201601","01","12","1"
"1536","201601","01","1","1"
"1537","201601","01","12","1"
"1538","201601","01","1","1"
"1539","201601","03","3","1"
"1540","201601","02","2","1"
"1541","201601","02","4","1"
"1542","201601","01","2","1"
"1543","201601","01","18","1"
"1544","201601","01","19","1"
"1545","201601","01","11","1"
"1546","201601","01","4","1"
"1547","201601","01","9","1"
"1548","201601","01","20","1"
"1549","201601","01","8","1"
"1550","201601","01","4","1"
"1551","201601","01","12","1"
"1552","201601","01","12","1"
"1553","201601","01","4","1"
"1554","201601","01","19","1"
"1555","201601","01","19","1"
"1556","201601","01","7","1"
"1557","201601","01","17","1"
"1558","201601","01","12","1"
"1559","201601","01","17","1"
"1560","201601","01","6","1"
"1561","201601","01","3","1"
"1562","201601","01","20","1"
"1563","201601","01","18","1"
"1564","201601","01","20","1"
